"constructorId","constructor","constructor_nationality","raceId","constructor_points","constructor_wins","circuitId","race_name","year"
1,"McLaren","British",677,0,0,46,"United States Grand Prix",1968
1,"McLaren","British",547,12,0,45,"Spanish Grand Prix",1977
1,"McLaren","British",74,25,0,21,"San Marino Grand Prix",2005
1,"McLaren","British",41,88,3,7,"Canadian Grand Prix",2007
1,"McLaren","British",1043,134,0,21,"Emilia Romagna Grand Prix",2020
1,"McLaren","British",870,193,3,11,"Hungarian Grand Prix",2012
1,"McLaren","British",146,42,2,70,"Austrian Grand Prix",2001
1,"McLaren","British",75,37,1,4,"Spanish Grand Prix",2005
1,"McLaren","British",1084,81,0,70,"Austrian Grand Prix",2022
1,"McLaren","British",638,6,0,20,"German Grand Prix",1971
1,"McLaren","British",588,47,3,14,"Italian Grand Prix",1975
1,"McLaren","British",247,10,0,9,"British Grand Prix",1995
1,"McLaren","British",861,55,1,2,"Malaysian Grand Prix",2012
1,"McLaren","British",971,0,0,3,"Bahrain Grand Prix",2017
1,"McLaren","British",624,23,1,50,"Belgian Grand Prix",1972
1,"McLaren","British",42,106,4,19,"United States Grand Prix",2007
1,"McLaren","British",936,17,0,11,"Hungarian Grand Prix",2015
1,"McLaren","British",841,26,0,1,"Australian Grand Prix",2011
1,"McLaren","British",322,19,1,18,"Brazilian Grand Prix",1990
1,"McLaren","British",329,77,4,10,"German Grand Prix",1990
1,"McLaren","British",678,0,0,32,"Mexican Grand Prix",1968
1,"McLaren","British",882,14,0,17,"Chinese Grand Prix",2013
1,"McLaren","British",463,34,1,39,"Dutch Grand Prix",1983
1,"McLaren","British",251,21,0,14,"Italian Grand Prix",1995
1,"McLaren","British",555,35,1,39,"Dutch Grand Prix",1977
1,"McLaren","British",1046,184,0,3,"Sakhir Grand Prix",2020
1,"McLaren","British",527,3,0,25,"Argentine Grand Prix",1978
1,"McLaren","British",412,60,2,38,"British Grand Prix",1986
1,"McLaren","British",862,88,1,17,"Chinese Grand Prix",2012
1,"McLaren","British",614,38,2,39,"Dutch Grand Prix",1973
1,"McLaren","British",1086,95,0,11,"Hungarian Grand Prix",2022
1,"McLaren","British",149,53,2,20,"European Grand Prix",2001
1,"McLaren","British",973,0,0,4,"Spanish Grand Prix",2017
1,"McLaren","British",530,3,0,43,"United States Grand Prix West",1978
1,"McLaren","British",626,27,1,38,"British Grand Prix",1972
1,"McLaren","British",323,25,1,21,"San Marino Grand Prix",1990
1,"McLaren","British",615,42,2,20,"German Grand Prix",1973
1,"McLaren","British",549,15,0,40,"Belgian Grand Prix",1977
1,"McLaren","British",115,76,2,7,"Canadian Grand Prix",2003
1,"McLaren","British",304,99,5,29,"Australian Grand Prix",1992
1,"McLaren","British",277,34,2,4,"Spanish Grand Prix",1993
1,"McLaren","British",78,63,3,7,"Canadian Grand Prix",2005
1,"McLaren","British",445,68.5,6,38,"British Grand Prix",1984
1,"McLaren","British",616,42,2,70,"Austrian Grand Prix",1973
1,"McLaren","British",528,3,0,36,"Brazilian Grand Prix",1978
1,"McLaren","British",462,30,1,70,"Austrian Grand Prix",1983
1,"McLaren","British",589,53,3,46,"United States Grand Prix",1975
1,"McLaren","British",91,4,0,2,"Malaysian Grand Prix",2004
1,"McLaren","British",389,16,1,21,"San Marino Grand Prix",1987
1,"McLaren","British",188,110,6,20,"European Grand Prix",1999
1,"McLaren","British",529,3,0,30,"South African Grand Prix",1978
1,"McLaren","British",150,56,2,8,"French Grand Prix",2001
1,"McLaren","British",324,38,2,6,"Monaco Grand Prix",1990
1,"McLaren","British",1051,258,1,78,"Qatar Grand Prix",2021
1,"McLaren","British",46,138,6,11,"Hungarian Grand Prix",2007
1,"McLaren","British",590,9,1,25,"Argentine Grand Prix",1974
1,"McLaren","British",953,24,0,6,"Monaco Grand Prix",2016
1,"McLaren","British",415,72,3,70,"Austrian Grand Prix",1986
1,"McLaren","British",348,304,4,11,"Hungarian Grand Prix",2010
1,"McLaren","British",1089,107,0,14,"Italian Grand Prix",2022
1,"McLaren","British",617,46,2,14,"Italian Grand Prix",1973
1,"McLaren","British",591,18,2,18,"Brazilian Grand Prix",1974
1,"McLaren","British",545,9,0,30,"South African Grand Prix",1977
1,"McLaren","British",632,1,0,30,"South African Grand Prix",1971
1,"McLaren","British",219,38,2,14,"Italian Grand Prix",1997
1,"McLaren","British",424,25,2,7,"Canadian Grand Prix",1985
1,"McLaren","British",93,5,0,21,"San Marino Grand Prix",2004
1,"McLaren","British",875,284,5,35,"Korean Grand Prix",2012
1,"McLaren","British",557,47,2,46,"United States Grand Prix",1977
1,"McLaren","British",941,19,0,71,"Russian Grand Prix",2015
1,"McLaren","British",876,306,5,68,"Indian Grand Prix",2012
1,"McLaren","British",349,329,5,13,"Belgian Grand Prix",2010
1,"McLaren","British",325,50,3,7,"Canadian Grand Prix",1990
1,"McLaren","British",264,14,0,9,"British Grand Prix",1994
1,"McLaren","British",220,44,2,70,"Austrian Grand Prix",1997
1,"McLaren","British",199,86,5,9,"British Grand Prix",1998
1,"McLaren","British",978,2,0,9,"British Grand Prix",2017
1,"McLaren","British",846,161,1,6,"Monaco Grand Prix",2011
1,"McLaren","British",866,133,2,7,"Canadian Grand Prix",2012
1,"McLaren","British",165,66,3,7,"Canadian Grand Prix",2000
1,"McLaren","British",955,24,0,73,"European Grand Prix",2016
1,"McLaren","British",48,166,7,14,"Italian Grand Prix",2007
1,"McLaren","British",600,49,3,20,"German Grand Prix",1974
1,"McLaren","British",877,318,5,24,"Abu Dhabi Grand Prix",2012
1,"McLaren","British",1067,240,1,5,"Turkish Grand Prix",2021
1,"McLaren","British",280,48,3,8,"French Grand Prix",1993
1,"McLaren","British",417,81,3,27,"Portuguese Grand Prix",1986
1,"McLaren","British",70,110,0,18,"Brazilian Grand Prix",2006
1,"McLaren","British",432,83,6,13,"Belgian Grand Prix",1985
1,"McLaren","British",474,42,3,7,"Canadian Grand Prix",1982
1,"McLaren","British",99,22,0,8,"French Grand Prix",2004
1,"McLaren","British",620,6,0,25,"Argentine Grand Prix",1972
1,"McLaren","British",253,21,0,20,"European Grand Prix",1995
1,"McLaren","British",154,81,3,13,"Belgian Grand Prix",2001
1,"McLaren","British",868,142,2,9,"British Grand Prix",2012
1,"McLaren","British",537,12,0,10,"German Grand Prix",1978
1,"McLaren","British",1069,254,1,69,"United States Grand Prix",2021
1,"McLaren","British",847,186,2,7,"Canadian Grand Prix",2011
1,"McLaren","British",201,118,7,10,"German Grand Prix",1998
1,"McLaren","British",1056,80,0,6,"Monaco Grand Prix",2021
1,"McLaren","British",553,34,1,10,"German Grand Prix",1977
1,"McLaren","British",212,21,1,4,"Spanish Grand Prix",1997
1,"McLaren","British",275,26,2,31,"European Grand Prix",1993
1,"McLaren","British",398,51,2,14,"Italian Grand Prix",1987
1,"McLaren","British",418,87,3,32,"Mexican Grand Prix",1986
1,"McLaren","British",1057,92,0,73,"Azerbaijan Grand Prix",2021
1,"McLaren","British",155,81,3,14,"Italian Grand Prix",2001
1,"McLaren","British",62,65,0,19,"United States Grand Prix",2006
1,"McLaren","British",254,21,0,28,"Pacific Grand Prix",1995
1,"McLaren","British",487,1,0,40,"Belgian Grand Prix",1981
1,"McLaren","British",981,11,0,14,"Italian Grand Prix",2017
1,"McLaren","British",1095,148,0,18,"São Paulo Grand Prix",2022
1,"McLaren","British",51,210,8,17,"Chinese Grand Prix",2007
1,"McLaren","British",267,23,0,13,"Belgian Grand Prix",1994
1,"McLaren","British",1062,163,0,11,"Hungarian Grand Prix",2021
1,"McLaren","British",246,8,0,8,"French Grand Prix",1995
1,"McLaren","British",156,95,4,19,"United States Grand Prix",2001
1,"McLaren","British",191,16,1,1,"Australian Grand Prix",1998
1,"McLaren","British",327,60,3,34,"French Grand Prix",1990
1,"McLaren","British",1018,52,0,70,"Austrian Grand Prix",2019
1,"McLaren","British",393,39,2,34,"French Grand Prix",1987
1,"McLaren","British",443,59.5,5,37,"Detroit Grand Prix",1984
1,"McLaren","British",52,218,8,18,"Brazilian Grand Prix",2007
1,"McLaren","British",467,4,0,30,"South African Grand Prix",1982
1,"McLaren","British",353,399,5,35,"Korean Grand Prix",2010
1,"McLaren","British",554,35,1,70,"Austrian Grand Prix",1977
1,"McLaren","British",265,14,0,10,"German Grand Prix",1994
1,"McLaren","British",157,102,4,22,"Japanese Grand Prix",2001
1,"McLaren","British",192,32,2,18,"Brazilian Grand Prix",1998
1,"McLaren","British",1102,14,0,79,"Miami Grand Prix",2023
1,"McLaren","British",1088,101,0,39,"Dutch Grand Prix",2022
1,"McLaren","British",193,39,2,25,"Argentine Grand Prix",1998
1,"McLaren","British",256,30,0,29,"Australian Grand Prix",1995
1,"McLaren","British",949,1,0,3,"Bahrain Grand Prix",2016
1,"McLaren","British",561,7,0,30,"South African Grand Prix",1976
1,"McLaren","British",1073,275,1,24,"Abu Dhabi Grand Prix",2021
1,"McLaren","British",53,10,0,3,"Bahrain Grand Prix",2006
1,"McLaren","British",1020,70,0,10,"German Grand Prix",2019
1,"McLaren","British",170,135,7,13,"Belgian Grand Prix",2000
1,"McLaren","British",1045,171,0,3,"Bahrain Grand Prix",2020
1,"McLaren","British",266,17,0,11,"Hungarian Grand Prix",1994
1,"McLaren","British",1060,141,0,70,"Austrian Grand Prix",2021
1,"McLaren","British",470,20,1,21,"San Marino Grand Prix",1982
1,"McLaren","British",194,49,3,21,"San Marino Grand Prix",1998
1,"McLaren","British",954,24,0,7,"Canadian Grand Prix",2016
1,"McLaren","British",205,142,8,20,"Luxembourg Grand Prix",1998
1,"McLaren","British",625,23,1,51,"French Grand Prix",1972
1,"McLaren","British",395,45,2,10,"German Grand Prix",1987
1,"McLaren","British",54,15,0,2,"Malaysian Grand Prix",2006
1,"McLaren","British",444,59.5,5,42,"Dallas Grand Prix",1984
1,"McLaren","British",89,182,10,17,"Chinese Grand Prix",2005
1,"McLaren","British",842,48,0,2,"Malaysian Grand Prix",2011
1,"McLaren","British",951,10,0,71,"Russian Grand Prix",2016
1,"McLaren","British",543,0,0,25,"Argentine Grand Prix",1977
1,"McLaren","British",558,51,2,48,"Canadian Grand Prix",1977
1,"McLaren","British",997,44,0,70,"Austrian Grand Prix",2018
1,"McLaren","British",422,12,1,21,"San Marino Grand Prix",1985
1,"McLaren","British",55,23,0,1,"Australian Grand Prix",2006
1,"McLaren","British",356,6,0,36,"Brazilian Grand Prix",1989
1,"McLaren","British",330,83,4,11,"Hungarian Grand Prix",1990
1,"McLaren","British",556,38,1,14,"Italian Grand Prix",1977
1,"McLaren","British",1115,219,0,78,"Qatar Grand Prix",2023
1,"McLaren","British",161,26,1,9,"British Grand Prix",2000
1,"McLaren","British",430,70,5,39,"Dutch Grand Prix",1985
1,"McLaren","British",56,33,0,21,"San Marino Grand Prix",2006
1,"McLaren","British",598,43,3,41,"French Grand Prix",1974
1,"McLaren","British",843,85,1,17,"Chinese Grand Prix",2011
1,"McLaren","British",952,12,0,4,"Spanish Grand Prix",2016
1,"McLaren","British",184,74,4,10,"German Grand Prix",1999
1,"McLaren","British",243,6,0,4,"Spanish Grand Prix",1995
1,"McLaren","British",268,29,0,14,"Italian Grand Prix",1994
1,"McLaren","British",162,42,2,4,"Spanish Grand Prix",2000
1,"McLaren","British",605,2,0,25,"Argentine Grand Prix",1973
1,"McLaren","British",337,21,0,3,"Bahrain Grand Prix",2010
1,"McLaren","British",423,21,2,6,"Monaco Grand Prix",1985
1,"McLaren","British",197,75,5,7,"Canadian Grand Prix",1998
1,"McLaren","British",599,49,3,38,"British Grand Prix",1974
1,"McLaren","British",606,6,0,18,"Brazilian Grand Prix",1973
1,"McLaren","British",1064,170,0,39,"Dutch Grand Prix",2021
1,"McLaren","British",1104,17,0,6,"Monaco Grand Prix",2023
1,"McLaren","British",550,21,0,47,"Swedish Grand Prix",1977
1,"McLaren","British",357,21,1,21,"San Marino Grand Prix",1989
1,"McLaren","British",65,85,0,11,"Hungarian Grand Prix",2006
1,"McLaren","British",338,54,1,1,"Australian Grand Prix",2010
1,"McLaren","British",499,3,0,18,"Brazilian Grand Prix",1980
1,"McLaren","British",58,42,0,4,"Spanish Grand Prix",2006
1,"McLaren","British",198,80,5,8,"French Grand Prix",1998
1,"McLaren","British",209,19,1,25,"Argentine Grand Prix",1997
1,"McLaren","British",431,79,6,14,"Italian Grand Prix",1985
1,"McLaren","British",174,162,7,2,"Malaysian Grand Prix",2000
1,"McLaren","British",1106,17,0,7,"Canadian Grand Prix",2023
1,"McLaren","British",607,12,0,30,"South African Grand Prix",1973
1,"McLaren","British",989,12,0,1,"Australian Grand Prix",2018
1,"McLaren","British",235,37,0,11,"Hungarian Grand Prix",1996
1,"McLaren","British",419,96,4,29,"Australian Grand Prix",1986
1,"McLaren","British",164,63,3,6,"Monaco Grand Prix",2000
1,"McLaren","British",585,39.5,3,9,"British Grand Prix",1975
1,"McLaren","British",261,10,0,4,"Spanish Grand Prix",1994
1,"McLaren","British",630,45,1,48,"Canadian Grand Prix",1972
1,"McLaren","British",990,22,0,3,"Bahrain Grand Prix",2018
1,"McLaren","British",270,38,0,26,"European Grand Prix",1994
1,"McLaren","British",416,75,3,14,"Italian Grand Prix",1986
1,"McLaren","British",59,50,0,6,"Monaco Grand Prix",2006
1,"McLaren","British",1093,138,0,69,"United States Grand Prix",2022
1,"McLaren","British",867,137,2,12,"European Grand Prix",2012
1,"McLaren","British",177,16,1,21,"San Marino Grand Prix",1999
1,"McLaren","British",991,28,0,17,"Chinese Grand Prix",2018
1,"McLaren","British",200,102,6,70,"Austrian Grand Prix",1998
1,"McLaren","British",1015,30,0,6,"Monaco Grand Prix",2019
1,"McLaren","British",181,52,3,8,"French Grand Prix",1999
1,"McLaren","British",420,9,1,36,"Brazilian Grand Prix",1985
1,"McLaren","British",397,50,2,70,"Austrian Grand Prix",1987
1,"McLaren","British",479,56,4,70,"Austrian Grand Prix",1982
1,"McLaren","British",60,59,0,9,"British Grand Prix",2006
1,"McLaren","British",400,72,3,26,"Spanish Grand Prix",1987
1,"McLaren","British",166,82,4,8,"French Grand Prix",2000
1,"McLaren","British",967,75,0,18,"Brazilian Grand Prix",2016
1,"McLaren","British",878,353,6,69,"United States Grand Prix",2012
1,"McLaren","British",351,359,5,15,"Singapore Grand Prix",2010
1,"McLaren","British",1016,30,0,7,"Canadian Grand Prix",2019
1,"McLaren","British",610,17,0,6,"Monaco Grand Prix",1973
1,"McLaren","British",1081,65,0,73,"Azerbaijan Grand Prix",2022
1,"McLaren","British",1077,46,0,21,"Emilia Romagna Grand Prix",2022
1,"McLaren","British",421,9,1,27,"Portuguese Grand Prix",1985
1,"McLaren","British",916,147,0,69,"United States Grand Prix",2014
1,"McLaren","British",61,65,0,7,"Canadian Grand Prix",2006
1,"McLaren","British",333,118,6,27,"Portuguese Grand Prix",1990
1,"McLaren","British",559,60,3,16,"Japanese Grand Prix",1977
1,"McLaren","British",179,36,2,4,"Spanish Grand Prix",1999
1,"McLaren","British",97,12,0,7,"Canadian Grand Prix",2004
1,"McLaren","British",494,22,1,39,"Dutch Grand Prix",1981
1,"McLaren","British",167,98,5,70,"Austrian Grand Prix",2000
1,"McLaren","British",993,40,0,4,"Spanish Grand Prix",2018
1,"McLaren","British",1074,0,0,3,"Bahrain Grand Prix",2022
1,"McLaren","British",548,15,0,6,"Monaco Grand Prix",1977
1,"McLaren","British",295,36,2,7,"Canadian Grand Prix",1992
1,"McLaren","British",413,63,2,10,"German Grand Prix",1986
1,"McLaren","British",539,12,0,39,"Dutch Grand Prix",1978
1,"McLaren","British",849,218,2,9,"British Grand Prix",2011
1,"McLaren","British",1110,103,0,13,"Belgian Grand Prix",2023
1,"McLaren","British",168,108,5,10,"German Grand Prix",2000
1,"McLaren","British",98,17,0,19,"United States Grand Prix",2004
1,"McLaren","British",401,72,3,32,"Mexican Grand Prix",1987
1,"McLaren","British",850,243,3,20,"German Grand Prix",2011
1,"McLaren","British",334,118,6,26,"Spanish Grand Prix",1990
1,"McLaren","British",169,122,6,11,"Hungarian Grand Prix",2000
1,"McLaren","British",293,16,0,21,"San Marino Grand Prix",1992
1,"McLaren","British",274,16,1,18,"Brazilian Grand Prix",1993
1,"McLaren","British",488,1,0,6,"Monaco Grand Prix",1981
1,"McLaren","British",874,283,5,22,"Japanese Grand Prix",2012
1,"McLaren","British",863,92,1,3,"Bahrain Grand Prix",2012
1,"McLaren","British",128,13,0,4,"Spanish Grand Prix",2002
1,"McLaren","British",64,77,0,10,"German Grand Prix",2006
1,"McLaren","British",960,48,0,13,"Belgian Grand Prix",2016
1,"McLaren","British",1032,39,0,70,"Styrian Grand Prix",2020
1,"McLaren","British",87,164,9,18,"Brazilian Grand Prix",2005
1,"McLaren","British",983,23,0,2,"Malaysian Grand Prix",2017
1,"McLaren","British",635,6,0,39,"Dutch Grand Prix",1971
1,"McLaren","British",294,26,1,6,"Monaco Grand Prix",1992
1,"McLaren","British",411,56,2,34,"French Grand Prix",1986
1,"McLaren","British",88,174,10,22,"Japanese Grand Prix",2005
1,"McLaren","British",1085,89,0,34,"French Grand Prix",2022
1,"McLaren","British",84,121,6,5,"Turkish Grand Prix",2005
1,"McLaren","British",1129,212,1,7,"Canadian Grand Prix",2024
1,"McLaren","British",1052,18,0,3,"Bahrain Grand Prix",2021
1,"McLaren","British",965,74,0,69,"United States Grand Prix",2016
1,"McLaren","British",855,388,5,22,"Japanese Grand Prix",2011
1,"McLaren","British",335,118,6,22,"Japanese Grand Prix",1990
1,"McLaren","British",961,48,0,14,"Italian Grand Prix",2016
1,"McLaren","British",540,14,0,14,"Italian Grand Prix",1978
1,"McLaren","British",429,55,4,70,"Austrian Grand Prix",1985
1,"McLaren","British",387,199,15,29,"Australian Grand Prix",1988
1,"McLaren","British",171,141,7,14,"Italian Grand Prix",2000
1,"McLaren","British",676,0,0,52,"Canadian Grand Prix",1968
1,"McLaren","British",485,0,0,25,"Argentine Grand Prix",1981
1,"McLaren","British",339,66,1,2,"Malaysian Grand Prix",2010
1,"McLaren","British",608,15,0,49,"Spanish Grand Prix",1973
1,"McLaren","British",985,23,0,69,"United States Grand Prix",2017
1,"McLaren","British",102,37,0,11,"Hungarian Grand Prix",2004
1,"McLaren","British",604,73,4,46,"United States Grand Prix",1974
1,"McLaren","British",883,23,0,3,"Bahrain Grand Prix",2013
1,"McLaren","British",66,89,0,5,"Turkish Grand Prix",2006
1,"McLaren","British",239,49,0,22,"Japanese Grand Prix",1996
1,"McLaren","British",476,54,4,38,"British Grand Prix",1982
1,"McLaren","British",1075,6,0,77,"Saudi Arabian Grand Prix",2022
1,"McLaren","British",999,48,0,10,"German Grand Prix",2018
1,"McLaren","British",67,97,0,14,"Italian Grand Prix",2006
1,"McLaren","British",103,49,1,13,"Belgian Grand Prix",2004
1,"McLaren","British",207,14,1,1,"Australian Grand Prix",1997
1,"McLaren","British",1107,29,0,70,"Austrian Grand Prix",2023
1,"McLaren","British",407,33,2,6,"Monaco Grand Prix",1986
1,"McLaren","British",283,53,3,11,"Hungarian Grand Prix",1993
1,"McLaren","British",438,24,2,40,"Belgian Grand Prix",1984
1,"McLaren","British",369,141,10,26,"Spanish Grand Prix",1989
1,"McLaren","British",218,28,1,13,"Belgian Grand Prix",1997
1,"McLaren","British",68,101,0,17,"Chinese Grand Prix",2006
1,"McLaren","British",477,54,4,34,"French Grand Prix",1982
1,"McLaren","British",173,153,7,22,"Japanese Grand Prix",2000
1,"McLaren","British",287,74,4,22,"Japanese Grand Prix",1993
1,"McLaren","British",563,18,1,45,"Spanish Grand Prix",1976
1,"McLaren","British",405,7,0,26,"Spanish Grand Prix",1986
1,"McLaren","British",472,29,2,6,"Monaco Grand Prix",1982
1,"McLaren","British",147,44,2,6,"Monaco Grand Prix",2001
1,"McLaren","British",992,36,0,73,"Azerbaijan Grand Prix",2018
1,"McLaren","British",100,32,0,9,"British Grand Prix",2004
1,"McLaren","British",976,2,0,73,"Azerbaijan Grand Prix",2017
1,"McLaren","British",621,15,1,30,"South African Grand Prix",1972
1,"McLaren","British",886,37,0,7,"Canadian Grand Prix",2013
1,"McLaren","British",129,14,0,70,"Austrian Grand Prix",2002
1,"McLaren","British",288,84,5,29,"Australian Grand Prix",1993
1,"McLaren","British",359,47,3,32,"Mexican Grand Prix",1989
1,"McLaren","British",231,23,0,7,"Canadian Grand Prix",1996
1,"McLaren","British",81,87,4,9,"British Grand Prix",2005
1,"McLaren","British",460,27,1,9,"British Grand Prix",1983
1,"McLaren","British",263,10,0,8,"French Grand Prix",1994
1,"McLaren","British",872,243,5,14,"Italian Grand Prix",2012
